owner_id,age,gender,district,city_quarter,breed1,breed1_mixed_breed,breed2,breed_type,dog_year_of_birth,gender_dog,dog_color,roster,first_appearance,appearances,dog_count,dog_age,dog_stage,age_group,age_range,breed1_std
92994,71-80,m,8.0,83.0,Spitz,Mischling,,K,2007,m,weiss,2017,2015,3,1,11,senior,71+,70s,GERMAN SPITZ
93008,31-40,m,10.0,101.0,Zwergpinscher,pure_breed,,K,2008,w,schwarz,2017,2015,3,1,10,senior,31-40,30s,MINIATURE PINSCHER
93016,41-50,w,11.0,115.0,Griffon,Mischling,,I,2012,m,beige/braun,2017,2015,3,1,6,adult,41-50,40s,BRIQUET GRIFFON VENDEEN
93035,71-80,w,3.0,34.0,Mischling klein,Mischling,,K,2005,w,schwarz/weiss,2017,2015,3,1,13,senior,71+,70s,MISCHLING
93041,31-40,w,9.0,92.0,Französische Bulldogge,pure_breed,,K,2014,w,brindle,2017,2015,3,1,4,adult,31-40,30s,FRENCH BULLDOG
93055,51-60,w,11.0,119.0,Rehpinscher,pure_breed,,K,2008,m,schwarz/braun,2017,2015,3,2,10,senior,51-60,50s,MINIATURE PINSCHER
93055,51-60,w,11.0,119.0,Rehpinscher,Mischling,Zwergpinscher,K,2011,w,rehbraun,2017,2015,3,2,7,adult,51-60,50s,MINIATURE PINSCHER
93071,41-50,w,11.0,111.0,Havaneser,pure_breed,,K,2015,w,schwarz/weiss,2017,2015,3,1,3,puppy,41-50,40s,HAVANESE
93083,41-50,m,6.0,61.0,Labrador Retriever,pure_breed,,I,2008,m,blondfarben,2017,2015,3,1,10,senior,41-50,40s,LABRADOR RETRIEVER
93089,61-70,m,11.0,111.0,Jack Russel Terrier,pure_breed,,K,2008,m,tricolor,2017,2015,3,1,10,senior,61-70,60s,JACK RUSSELL TERRIER
93091,51-60,w,7.0,72.0,Mischling klein,Mischling,,K,2008,w,schwarz,2017,2015,3,1,10,senior,51-60,50s,MISCHLING
93100,51-60,m,4.0,42.0,Katalanischer Schäferhund,pure_breed,,I,2010,w,sable,2017,2015,3,1,8,adult,51-60,50s,CATALAN SHEEPDOG
93125,71-80,w,9.0,91.0,Coton de Tulear,pure_breed,,K,2006,w,weiss,2017,2015,3,1,12,senior,71+,70s,COTON DE TULEAR
93139,51-60,m,10.0,101.0,Chihuahua,pure_breed,,K,2003,m,weiss/beige,2017,2015,3,2,15,senior,51-60,50s,CHIHUAHUA
93139,51-60,m,10.0,101.0,Sheltie,pure_breed,,K,2008,m,blue/merle,2017,2015,3,2,10,senior,51-60,50s,SHETLAND SHEEPDOG
93152,51-60,w,1.0,14.0,Belgischer Schäfer,Mischling,,I,2007,m,beige/schwarz,2017,2015,3,1,11,senior,51-60,50s,BELGIAN SHEPHERD DOG
93164,71-80,w,2.0,24.0,Lagotto Romagnolo,pure_breed,,I,2006,m,braun/weiss,2017,2015,3,1,12,senior,71+,70s,ROMAGNA WATER DOG
93177,31-40,w,7.0,71.0,Französische Bulldogge,pure_breed,,K,2008,w,creme,2017,2015,3,1,10,senior,31-40,30s,FRENCH BULLDOG
93179,71-80,m,2.0,21.0,Labrador Retriever,Mischling,,I,2004,m,beige,2017,2015,3,1,14,senior,71+,70s,LABRADOR RETRIEVER
93202,51-60,w,11.0,119.0,Golden Retriever,pure_breed,,I,2007,w,creme,2017,2015,3,1,11,senior,51-60,50s,GOLDEN RETRIEVER
93203,71-80,w,3.0,33.0,Spinone,pure_breed,,I,2008,w,weiss/orange,2017,2015,3,1,10,senior,71+,70s,ITALIAN SPINONE
93211,51-60,m,7.0,72.0,Continental Bulldog,pure_breed,,I,2008,m,schwarz/braun gestromt,2017,2015,3,1,10,senior,51-60,50s,CONTINENTAL BULLDOG
93233,51-60,w,10.0,102.0,Bardino,Mischling,Malinois,I,2012,m,tricolor,2017,2015,3,2,6,adult,51-60,50s,
93233,51-60,w,10.0,102.0,Mischling klein,Mischling,,K,2007,w,creme,2017,2015,3,2,11,senior,51-60,50s,MISCHLING
93237,51-60,w,10.0,101.0,Mischling gross,Mischling,,I,2014,m,grau/weiss,2017,2015,3,1,4,adult,51-60,50s,MISCHLING
93238,51-60,w,11.0,111.0,Chihuahua,pure_breed,,K,2008,m,braun,2017,2015,3,1,10,senior,51-60,50s,CHIHUAHUA
93239,51-60,m,9.0,92.0,Labrador Retriever,Mischling,,I,2012,m,schwarz,2017,2015,3,1,6,adult,51-60,50s,LABRADOR RETRIEVER
93251,41-50,m,5.0,52.0,Beagle,pure_breed,,K,2003,m,tricolor,2017,2015,3,1,15,senior,41-50,40s,BEAGLE
93253,41-50,w,2.0,21.0,Pekingese,pure_breed,,K,2008,m,braun/schwarz,2017,2015,3,1,10,senior,41-50,40s,PEKINGESE
93257,31-40,w,10.0,101.0,Labrador Retriever,Mischling,,I,2008,m,braun/schwarz/grau,2017,2015,3,1,10,senior,31-40,30s,LABRADOR RETRIEVER
93262,71-80,w,12.0,122.0,Spitz,Mischling,,K,2004,m,schwarz/weiss,2017,2015,3,1,14,senior,71+,70s,GERMAN SPITZ
93267,21-30,w,12.0,122.0,Deutscher Schäfer,pure_breed,,I,2007,m,schwarz/braun,2017,2015,3,1,11,senior,11-30,20s,GERMAN SHEPHERD DOG
93270,81-90,w,9.0,91.0,Dackel,Mischling,,K,2005,m,hellbraun,2017,2015,3,1,13,senior,71+,80s,DACHSHUND
93278,51-60,w,8.0,83.0,Fox terrier,pure_breed,,K,2008,m,tricolor,2017,2015,3,1,10,senior,51-60,50s,ENGLISH TOY TERRIER (BLACK &TAN)
93282,31-40,m,6.0,63.0,Beagle,pure_breed,,K,2008,m,tricolor,2017,2015,3,1,10,senior,31-40,30s,BEAGLE
93288,41-50,w,10.0,101.0,Cavalier King Charles Spaniel,pure_breed,,K,2007,m,tricolor,2017,2015,3,1,11,senior,41-50,40s,CAVALIER KING CHARLES SPANIEL
93289,41-50,w,8.0,81.0,English Staffordshire Terrier,pure_breed,,II,2008,m,schwarz,2017,2015,3,1,10,senior,41-50,40s,STAFFORDSHIRE BULL TERRIER
93294,31-40,w,2.0,24.0,Soft Coated Wheaten Terrier,pure_breed,,I,2008,m,weizen,2017,2015,3,1,10,senior,31-40,30s,IRISH SOFT COATED WHEATEN TERRIER
93299,51-60,m,12.0,122.0,Russischer Terrier,pure_breed,,I,2014,m,schwarz,2017,2015,3,1,4,adult,51-60,50s,RUSSIAN BLACK TERRIER
93302,41-50,w,3.0,31.0,Jack Russel Terrier,pure_breed,,K,2008,m,tricolor,2017,2015,3,2,10,senior,41-50,40s,JACK RUSSELL TERRIER
93302,41-50,w,3.0,31.0,Jack Russel Terrier,pure_breed,,K,2009,m,tricolor,2017,2015,3,2,9,senior,41-50,40s,JACK RUSSELL TERRIER
93307,41-50,m,4.0,42.0,Malinois,pure_breed,,I,2014,w,beige,2017,2015,3,1,4,adult,41-50,40s,BELGIAN SHEPHERD DOG
93318,41-50,w,6.0,61.0,Mischling klein,Mischling,,K,2007,w,schwarz,2017,2015,3,1,11,senior,41-50,40s,MISCHLING
93358,61-70,m,9.0,91.0,Jack Russel Terrier,pure_breed,,K,2007,m,tricolor,2017,2015,3,1,11,senior,61-70,60s,JACK RUSSELL TERRIER
93392,51-60,w,2.0,24.0,Riesenschnauzer,pure_breed,,I,2004,w,schwarz,2017,2015,3,1,14,senior,51-60,50s,GIANT SCHNAUZER
93400,21-30,m,3.0,34.0,Appenzeller,Mischling,,I,2007,m,schwarz/weiss,2017,2015,3,1,11,senior,11-30,20s,APPENZELL CATTLE DOG
93402,31-40,w,11.0,111.0,Do-Khyi,pure_breed,,I,2008,m,schwarz/weiss/braun,2017,2015,3,1,10,senior,31-40,30s,TIBETAN MASTIFF
93406,51-60,m,10.0,102.0,Parson Russell Terrier,pure_breed,,K,2007,m,tricolor,2017,2015,3,1,11,senior,51-60,50s,PARSON RUSSELL TERRIER
93421,41-50,m,11.0,115.0,Beagle,pure_breed,,K,2007,m,tricolor,2017,2015,3,1,11,senior,41-50,40s,BEAGLE
93435,51-60,w,5.0,51.0,Mischling klein,Mischling,,K,2006,m,braun/schwarz,2017,2015,3,1,12,senior,51-60,50s,MISCHLING
93449,61-70,w,8.0,83.0,Zwergpudel,pure_breed,,K,2008,w,choco,2017,2015,3,1,10,senior,61-70,60s,POODLE
93463,51-60,w,7.0,74.0,Weimaraner,pure_breed,,I,2007,m,silbergrau,2017,2015,3,1,11,senior,51-60,50s,WEIMARANER
93480,51-60,m,5.0,51.0,Chihuahua,pure_breed,,K,2008,w,creme,2017,2015,3,1,10,senior,51-60,50s,CHIHUAHUA
93496,31-40,w,11.0,115.0,Mischling gross,Mischling,,I,2009,m,braun,2017,2015,3,2,9,senior,31-40,30s,MISCHLING
93496,31-40,w,11.0,115.0,Beagle,pure_breed,,K,2008,m,tricolor,2017,2015,3,2,10,senior,31-40,30s,BEAGLE
93500,41-50,w,9.0,92.0,Yorkshire Terrier,pure_breed,,K,2008,m,grau/braun,2017,2015,3,1,10,senior,41-50,40s,YORKSHIRE TERRIER
93508,41-50,w,10.0,101.0,Mischling klein,Mischling,,K,2008,w,gelb,2017,2015,3,1,10,senior,41-50,40s,MISCHLING
93527,61-70,w,9.0,91.0,Mops,pure_breed,,K,2008,w,beige/schwarz,2017,2015,3,1,10,senior,61-70,60s,PUG
93531,41-50,w,3.0,33.0,Zwergpinscher,pure_breed,,K,2008,m,schwarz/rot,2017,2015,3,1,10,senior,41-50,40s,MINIATURE PINSCHER
93540,51-60,w,5.0,51.0,Mops,Mischling,Beagle,K,2014,w,schwarz,2017,2015,3,1,4,adult,51-60,50s,PUG
93553,31-40,m,5.0,52.0,Saarloos-Wolfshund,pure_breed,,I,2008,m,braun,2017,2015,3,1,10,senior,31-40,30s,SAARLOOS WOLFHOND
93615,31-40,m,6.0,63.0,Jack Russel Terrier,pure_breed,,K,2000,m,braun/weiss,2017,2015,3,1,18,senior,31-40,30s,JACK RUSSELL TERRIER
93664,61-70,w,7.0,74.0,Dachshund,pure_breed,,K,2006,w,schwarz/rot,2017,2015,3,2,12,senior,61-70,60s,DACHSHUND
93664,61-70,w,7.0,74.0,Dachshund,pure_breed,,K,2010,w,schwarz/rot,2017,2015,3,2,8,adult,61-70,60s,DACHSHUND
93667,51-60,w,3.0,34.0,Cairn Terrier,pure_breed,,K,2010,w,rot,2017,2015,3,1,8,adult,51-60,50s,CAIRN TERRIER
93675,51-60,w,7.0,72.0,Dalmatiner,pure_breed,,I,2006,m,weiss/schwarz,2017,2015,3,1,12,senior,51-60,50s,DALMATIAN
93676,51-60,w,9.0,91.0,Golden Retriever,pure_breed,,I,2008,w,golden,2017,2015,3,1,10,senior,51-60,50s,GOLDEN RETRIEVER
93678,51-60,w,2.0,21.0,West Highland White Terrier,pure_breed,,K,2003,m,weiss,2017,2015,3,1,15,senior,51-60,50s,WEST HIGHLAND WHITE TERRIER
93707,61-70,w,6.0,61.0,Bolonka Zwetna,pure_breed,,K,2015,m,rot/braun,2017,2015,3,1,3,puppy,61-70,60s,RUSSIAN TSVETNAYA BOLONKA
93722,61-70,w,3.0,31.0,Fox terrier,pure_breed,,K,2008,m,tricolor,2017,2015,3,1,10,senior,61-70,60s,ENGLISH TOY TERRIER (BLACK &TAN)
93729,51-60,m,4.0,42.0,Lagotto Romagnolo,pure_breed,,I,2008,w,braun meliert,2017,2015,3,1,10,senior,51-60,50s,ROMAGNA WATER DOG
93800,31-40,w,6.0,63.0,Australian Shepherd,pure_breed,,I,2008,m,braun,2017,2015,3,2,10,senior,31-40,30s,AUSTRALIAN SHEPHERD
93800,31-40,w,6.0,63.0,Belgischer Schäfer,pure_breed,,I,2015,m,schwarz,2017,2015,3,2,3,puppy,31-40,30s,BELGIAN SHEPHERD DOG
93859,31-40,m,12.0,123.0,Australian Shepherd,pure_breed,,I,2007,m,tricolor,2017,2015,3,1,11,senior,31-40,30s,AUSTRALIAN SHEPHERD
93872,31-40,w,10.0,101.0,Schäfer,Mischling,Englische Bulldogge,I,2007,w,weiss/braun,2017,2015,3,1,11,senior,31-40,30s,GERMAN SHEPHERD DOG
93900,51-60,w,10.0,101.0,Schnauzer,Mischling,,I,2008,m,weiss/schwarz,2017,2015,3,1,10,senior,51-60,50s,GIANT SCHNAUZER
93904,41-50,w,3.0,34.0,Malteser,Mischling,Havaneser,K,2010,w,schwarz/braun,2017,2015,3,1,8,adult,41-50,40s,MALTESE
93909,41-50,m,7.0,73.0,Französische Bulldogge,pure_breed,,K,2012,m,braun gestromt,2017,2015,3,2,6,adult,41-50,40s,FRENCH BULLDOG
93909,41-50,m,7.0,73.0,Französische Bulldogge,pure_breed,,K,2015,m,weiss/schwarz,2017,2015,3,2,3,puppy,41-50,40s,FRENCH BULLDOG
93911,31-40,w,3.0,31.0,Französische Bulldogge,pure_breed,,K,2008,w,fauve,2017,2015,3,1,10,senior,31-40,30s,FRENCH BULLDOG
93929,61-70,w,3.0,34.0,Mischling klein,Mischling,,K,2006,w,beige/weiss,2017,2015,3,1,12,senior,61-70,60s,MISCHLING
93945,61-70,w,12.0,122.0,Pinscher,pure_breed,,K,2011,w,braun,2017,2015,3,2,7,adult,61-70,60s,AFFENPINSCHER
93945,61-70,w,12.0,122.0,Chihuahua,pure_breed,,K,2007,w,blue merle/weiss,2017,2015,3,2,11,senior,61-70,60s,CHIHUAHUA
93965,51-60,m,9.0,92.0,Mischling klein,Mischling,,K,2008,m,braun,2017,2015,3,1,10,senior,51-60,50s,MISCHLING
94017,61-70,w,11.0,111.0,Bolonka Zwetna,pure_breed,,K,2010,m,grau,2017,2015,3,1,8,adult,61-70,60s,RUSSIAN TSVETNAYA BOLONKA
94020,31-40,w,10.0,101.0,Mischling klein,Mischling,,K,2006,w,braun,2017,2015,3,1,12,senior,31-40,30s,MISCHLING
94059,31-40,w,6.0,63.0,Labrador Retriever,Mischling,,I,2006,w,braun,2017,2015,3,1,12,senior,31-40,30s,LABRADOR RETRIEVER
94085,31-40,m,4.0,44.0,Old Englische Bulldogge,pure_breed,,I,2008,w,braun/weiss,2017,2015,3,1,10,senior,31-40,30s,FRENCH BULLDOG
94100,51-60,w,4.0,42.0,Mischling klein,Mischling,,K,2009,m,braun/schwarz/weiss,2017,2015,3,1,9,senior,51-60,50s,MISCHLING
94143,31-40,w,7.0,73.0,Mischling klein,Mischling,,K,2008,w,grau/schwarz,2017,2015,3,1,10,senior,31-40,30s,MISCHLING
94160,51-60,w,9.0,92.0,Mischling klein,Mischling,,K,2008,w,schwarz,2017,2015,3,1,10,senior,51-60,50s,MISCHLING
94222,41-50,w,12.0,122.0,Shih Tzu,pure_breed,,K,2013,m,weiss,2017,2015,3,1,5,adult,41-50,40s,SHIH TZU
94285,51-60,w,10.0,101.0,West Highland White Terrier,pure_breed,,K,2007,m,weiss,2017,2015,3,1,11,senior,51-60,50s,WEST HIGHLAND WHITE TERRIER
94290,71-80,m,7.0,72.0,Golden Retriever,pure_breed,,I,2008,w,blondfarben,2017,2015,3,1,10,senior,71+,70s,GOLDEN RETRIEVER
94301,51-60,w,3.0,31.0,Pinscher,pure_breed,,K,2015,m,braun,2017,2017,1,1,3,puppy,51-60,50s,AFFENPINSCHER
94302,41-50,w,6.0,63.0,Labrador Retriever,Mischling,Golden Retriever,I,2008,m,schwarz,2017,2015,3,1,10,senior,41-50,40s,LABRADOR RETRIEVER
94308,51-60,w,11.0,115.0,Zwergspitz,pure_breed,,K,2008,w,orange,2017,2015,3,1,10,senior,51-60,50s,GERMAN SPITZ
94333,51-60,w,11.0,115.0,Appenzeller,pure_breed,,I,2008,w,schwarz/braun/weiss,2017,2015,3,1,10,senior,51-60,50s,APPENZELL CATTLE DOG
94348,51-60,m,11.0,115.0,Pekingese,pure_breed,,K,2014,m,beige/schwarz,2017,2015,3,1,4,adult,51-60,50s,PEKINGESE
94383,71-80,w,10.0,102.0,Rehpinscher,pure_breed,,K,2003,w,schwarz/braun,2017,2015,3,1,15,senior,71+,70s,MINIATURE PINSCHER
94388,31-40,w,7.0,74.0,Rhodesian Ridgeback,pure_breed,,I,2008,w,rotblond,2017,2015,3,1,10,senior,31-40,30s,RHODESIAN RIDGEBACK
94410,41-50,m,9.0,92.0,Jack Russel Terrier,pure_breed,,K,2008,w,tricolor,2017,2015,3,2,10,senior,41-50,40s,JACK RUSSELL TERRIER
94410,41-50,m,9.0,92.0,Mischling klein,Mischling,,K,2009,m,blondfarben,2017,2015,3,2,9,senior,41-50,40s,MISCHLING
94433,51-60,w,8.0,82.0,Mischling klein,Mischling,,K,2002,m,braun/schwarz,2017,2015,3,1,16,senior,51-60,50s,MISCHLING
94435,41-50,w,3.0,34.0,Yorkshire Terrier,pure_breed,,K,2008,m,schwarz,2017,2015,3,1,10,senior,41-50,40s,YORKSHIRE TERRIER
94436,41-50,w,11.0,119.0,Mischling klein,Mischling,,K,2000,w,schwarz/weiss,2017,2015,3,1,18,senior,41-50,40s,MISCHLING
94461,71-80,m,6.0,63.0,Labrador Retriever,pure_breed,,I,2008,w,braun,2017,2015,3,1,10,senior,71+,70s,LABRADOR RETRIEVER
94465,31-40,m,5.0,52.0,Border Collie,pure_breed,,I,2007,m,schwarz/weiss,2017,2015,3,1,11,senior,31-40,30s,BORDER COLLIE
94477,61-70,w,8.0,81.0,Chihuahua,pure_breed,,K,2009,m,black/tan,2017,2015,3,1,9,senior,61-70,60s,CHIHUAHUA
94490,61-70,w,2.0,24.0,Border Terrier,pure_breed,,K,2015,m,blue/tan,2017,2017,1,1,3,puppy,61-70,60s,BORDER TERRIER
94493,21-30,w,9.0,91.0,Yorkshire Terrier,pure_breed,,K,2007,m,schwarz/grau,2017,2016,2,1,11,senior,11-30,20s,YORKSHIRE TERRIER
94514,41-50,m,1.0,11.0,Zwergdackel,pure_breed,,K,2010,m,rot,2017,2015,3,1,8,adult,41-50,40s,DACHSHUND
94599,31-40,w,12.0,121.0,Chihuahua,pure_breed,,K,2009,m,weiss/braun,2017,2015,3,1,9,senior,31-40,30s,CHIHUAHUA
94617,41-50,w,2.0,23.0,Lagotto Romagnolo,pure_breed,,I,2008,w,weiss/braun,2017,2015,3,1,10,senior,41-50,40s,ROMAGNA WATER DOG
94618,51-60,w,7.0,74.0,Jack Russel Terrier,pure_breed,,K,2008,w,tricolor,2017,2015,3,1,10,senior,51-60,50s,JACK RUSSELL TERRIER
94622,61-70,m,7.0,71.0,Collie,Mischling,,I,2006,w,rot/weiss,2017,2015,3,1,12,senior,61-70,60s,BEARDED COLLIE
94633,71-80,m,7.0,74.0,Cavalier King Charles Spaniel,pure_breed,,K,2008,m,weiss/braun,2017,2015,2,1,10,senior,71+,70s,CAVALIER KING CHARLES SPANIEL
94638,61-70,m,7.0,74.0,Malteser,pure_breed,,K,2008,w,weiss,2017,2015,3,1,10,senior,61-70,60s,MALTESE
94640,31-40,w,2.0,24.0,Beauceron,pure_breed,,I,2008,w,grau/braun/schwarz,2017,2015,3,1,10,senior,31-40,30s,BEAUCE SHEEPDOG
94642,71-80,w,7.0,71.0,Cocker Spaniel,pure_breed,,K,2008,w,black/tan,2017,2015,3,1,10,senior,71+,70s,AMERICAN COCKER SPANIEL
94655,41-50,w,2.0,24.0,Labrador Retriever,pure_breed,,I,2008,w,braun,2017,2015,3,1,10,senior,41-50,40s,LABRADOR RETRIEVER
94658,41-50,w,6.0,61.0,Mischling klein,Mischling,,K,2004,w,schwarz/braun gestromt,2017,2015,3,1,14,senior,41-50,40s,MISCHLING
94664,21-30,w,9.0,92.0,American Staffordshire Terrier,pure_breed,,II,2008,w,braun,2017,2015,3,1,10,senior,11-30,20s,AMERICAN STAFFORDSHIRE TERRIER
94699,41-50,w,4.0,41.0,Shih Tzu,pure_breed,,K,2008,m,braun,2017,2015,3,1,10,senior,41-50,40s,SHIH TZU
94702,41-50,w,8.0,81.0,Französische Bulldogge,pure_breed,,K,2012,m,fauve,2017,2015,3,1,6,adult,41-50,40s,FRENCH BULLDOG
94709,51-60,w,3.0,31.0,Boston Terrier,pure_breed,,K,2008,w,weiss/braun,2017,2015,3,1,10,senior,51-60,50s,BOSTON TERRIER
94711,41-50,w,2.0,21.0,Beagle,pure_breed,,K,2008,w,tricolor,2017,2015,3,1,10,senior,41-50,40s,BEAGLE
94718,41-50,m,11.0,111.0,Chihuahua,pure_breed,,K,2005,m,weiss,2017,2015,3,1,13,senior,41-50,40s,CHIHUAHUA
94726,41-50,m,9.0,92.0,Border Collie,pure_breed,,I,2002,m,schwarz/weiss,2017,2015,3,1,16,senior,41-50,40s,BORDER COLLIE
94735,41-50,w,9.0,91.0,Schäfer,pure_breed,,I,2013,m,braun/schwarz,2017,2015,3,1,5,adult,41-50,40s,GERMAN SHEPHERD DOG
94746,61-70,m,10.0,102.0,Rottweiler,Mischling,,I,2007,w,schwarz/braun,2017,2015,3,1,11,senior,61-70,60s,ROTTWEILER
94757,61-70,m,6.0,63.0,Deutsch Drahthaar,pure_breed,,I,2008,w,braun schimmel,2017,2015,3,1,10,senior,61-70,60s,GERMAN WIRE- HAIRED POINTING DOG
94768,61-70,m,3.0,31.0,Appenzeller,Mischling,,I,2002,w,schwarz/braun/weiss,2017,2015,3,1,16,senior,61-70,60s,APPENZELL CATTLE DOG
94772,51-60,w,2.0,23.0,Tibet Terrier,pure_breed,,K,2008,m,zobel,2017,2015,3,1,10,senior,51-60,50s,TIBETAN TERRIER
94783,41-50,w,2.0,21.0,Yorkshire Terrier,pure_breed,,K,2006,w,black/tan,2017,2015,3,1,12,senior,41-50,40s,YORKSHIRE TERRIER
94792,81-90,w,9.0,92.0,Mischling klein,Mischling,,K,2000,w,braun/weiss,2017,2015,3,1,18,senior,71+,80s,MISCHLING
94794,41-50,w,2.0,24.0,Chihuahua,pure_breed,,K,2010,m,braun/weiss,2017,2015,3,3,8,adult,41-50,40s,CHIHUAHUA
94794,41-50,w,2.0,24.0,Yorkshire Terrier,pure_breed,,K,2011,m,blue/tan,2017,2015,3,3,7,adult,41-50,40s,YORKSHIRE TERRIER
94794,41-50,w,2.0,24.0,Chihuahua,pure_breed,,K,2010,m,beige,2017,2015,3,3,8,adult,41-50,40s,CHIHUAHUA
94803,61-70,w,11.0,111.0,Mischling klein,Mischling,,K,2006,m,beige,2017,2015,3,1,12,senior,61-70,60s,MISCHLING
94813,31-40,w,8.0,81.0,Sennenhund,Mischling,,I,2006,w,tricolor,2017,2015,3,1,12,senior,31-40,30s,APPENZELL CATTLE DOG
94823,71-80,w,4.0,41.0,Bolonka Zwetna,pure_breed,,K,2008,w,schwarz/weiss,2017,2015,3,1,10,senior,71+,70s,RUSSIAN TSVETNAYA BOLONKA
94844,41-50,w,6.0,63.0,Mischling klein,Mischling,,K,2008,w,schwarz/weiss,2017,2015,3,1,10,senior,41-50,40s,MISCHLING
94846,51-60,m,11.0,119.0,Yorkshire Terrier,pure_breed,,K,2008,m,blue/tan,2017,2015,3,1,10,senior,51-60,50s,YORKSHIRE TERRIER
94858,61-70,w,11.0,111.0,Pekingese,pure_breed,,K,2008,m,braun,2017,2015,3,1,10,senior,61-70,60s,PEKINGESE
94862,41-50,w,12.0,121.0,Mischling klein,Mischling,,K,2001,w,tricolor,2017,2015,3,1,17,senior,41-50,40s,MISCHLING
94868,31-40,m,11.0,111.0,Mischling klein,Mischling,,K,2008,m,beige/weiss/braun,2017,2015,3,1,10,senior,31-40,30s,MISCHLING
94909,41-50,m,11.0,119.0,Bichon frisé,Mischling,Havaneser,K,2008,m,weiss/braun,2017,2015,3,1,10,senior,41-50,40s,BICHON FRISE
94937,41-50,w,7.0,71.0,Malteser,pure_breed,,K,2004,w,weiss,2017,2015,3,1,14,senior,41-50,40s,MALTESE
94940,51-60,w,10.0,101.0,Mischling klein,Mischling,,K,2007,w,braun,2017,2015,3,1,11,senior,51-60,50s,MISCHLING
94942,51-60,w,9.0,91.0,Malteser,pure_breed,,K,2008,w,weiss,2017,2015,3,1,10,senior,51-60,50s,MALTESE
94955,61-70,w,7.0,73.0,Golden Retriever,Mischling,Labrador Retriever,I,2005,w,creme,2017,2015,3,1,13,senior,61-70,60s,GOLDEN RETRIEVER
94966,51-60,w,3.0,31.0,Berger blanc Suisse,pure_breed,,I,2007,m,weiss,2017,2015,3,1,11,senior,51-60,50s,WHITE SWISS SHEPHERD DOG
95007,31-40,w,9.0,91.0,Appenzeller,Mischling,Collie,I,2008,m,braun,2017,2015,3,1,10,senior,31-40,30s,APPENZELL CATTLE DOG
95013,41-50,m,7.0,74.0,Jack Russel Terrier,pure_breed,,K,2002,w,tricolor,2017,2015,3,1,16,senior,41-50,40s,JACK RUSSELL TERRIER
95047,41-50,w,6.0,61.0,Irish Setter,pure_breed,,I,2010,m,rot,2017,2015,3,1,8,adult,41-50,40s,IRISH RED AND WHITE SETTER
95066,31-40,m,8.0,81.0,Weimaraner,pure_breed,,I,2014,w,silber,2017,2017,1,1,4,adult,31-40,30s,WEIMARANER
95073,51-60,m,9.0,92.0,Labrador Retriever,pure_breed,,I,2008,w,schwarz,2017,2015,3,1,10,senior,51-60,50s,LABRADOR RETRIEVER
95086,21-30,w,7.0,71.0,Mops,pure_breed,,K,2009,w,beige,2017,2015,3,1,9,senior,11-30,20s,PUG
95103,61-70,w,9.0,91.0,Deutscher Pinscher,pure_breed,,I,2008,w,schwarz/rot,2017,2015,3,1,10,senior,61-70,60s,GERMAN PINSCHER
95118,41-50,m,11.0,115.0,Yorkshire Terrier,pure_breed,,K,2008,w,schwarz/grau,2017,2015,3,1,10,senior,41-50,40s,YORKSHIRE TERRIER
95139,41-50,w,3.0,33.0,Deutscher Schäfer,pure_breed,,I,2010,m,schwarz/braun,2017,2015,3,1,8,adult,41-50,40s,GERMAN SHEPHERD DOG
95166,31-40,w,8.0,81.0,Parson Jack Russell Terrier,pure_breed,,K,2004,m,schwarz/braun,2017,2015,3,1,14,senior,31-40,30s,JACK RUSSELL TERRIER
95195,41-50,w,1.0,11.0,Jack Russel Terrier,pure_breed,,K,2008,m,weiss/braun/schwarz,2017,2015,3,1,10,senior,41-50,40s,JACK RUSSELL TERRIER
95198,61-70,m,3.0,31.0,Bichon,pure_breed,,K,2007,w,weiss,2017,2015,3,1,11,senior,61-70,60s,BICHON FRISE
95206,61-70,w,7.0,72.0,West Highland White Terrier,pure_breed,,K,2008,w,weiss,2017,2015,3,1,10,senior,61-70,60s,WEST HIGHLAND WHITE TERRIER
95210,51-60,m,5.0,51.0,Zwergpinscher,pure_breed,,K,2008,w,rot,2017,2015,3,1,10,senior,51-60,50s,MINIATURE PINSCHER
95247,41-50,w,2.0,21.0,Golden Retriever,pure_breed,,I,2005,w,golden,2017,2015,3,1,13,senior,41-50,40s,GOLDEN RETRIEVER
95256,51-60,w,7.0,74.0,Afghanischer Windhund,pure_breed,,I,2015,m,creme,2017,2015,3,2,3,puppy,51-60,50s,AFGHAN HOUND
95256,51-60,w,7.0,74.0,Afghane,pure_breed,,I,2008,m,creme,2017,2015,3,2,10,senior,51-60,50s,AFGHAN HOUND
95266,31-40,w,3.0,34.0,Labrador Retriever,pure_breed,,I,2008,w,golden,2017,2015,3,1,10,senior,31-40,30s,LABRADOR RETRIEVER
95284,41-50,w,9.0,91.0,Terrier,Mischling,,K,2007,m,golden,2017,2015,3,2,11,senior,41-50,40s,AIREDALE TERRIER
95284,41-50,w,9.0,91.0,Airedale Terrier,pure_breed,,I,2010,m,beige/schwarz,2017,2015,3,2,8,adult,41-50,40s,AIREDALE TERRIER
95295,51-60,w,12.0,123.0,Mischling klein,Mischling,,K,2008,w,schwarz/braun/weiss,2017,2015,3,1,10,senior,51-60,50s,MISCHLING
95296,41-50,w,8.0,82.0,Golden Retriever,pure_breed,,I,2008,m,golden,2017,2015,3,1,10,senior,41-50,40s,GOLDEN RETRIEVER
